id,course title,Credit hours,course ID,class code,preReqs
2639,LA 7042 History and Theory IV (3) - Modern Campus Catalog™,3,LA,7042,"{""Alternative-reqs"": [{""Requirement"": ""consent of School"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [""Course includes travel and field research. Students are responsible for paying travel expenses associated with the course.""], ""Prerequisites"": [{""Requirement"": ""LA 7033"", ""Type"": ""Class""}], ""Replacements"": []}"
2640,LA 7041 Urban Systems (6) - Modern Campus Catalog™,6,LA,7041,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""12 hrs. studio.""], ""Prerequisites"": [{""Requirement"": ""LA 7031"", ""Type"": ""Class""}, {""Requirement"": ""consent of the school"", ""Type"": ""Permission""}], ""Replacements"": []}"
2641,LA 7034 Ecology and Technology III (3) - Modern Campus Catalog™,3,LA,7034,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""2 hrs. lecture; 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""LA 7024"", ""Type"": ""Class""}, {""Requirement"": ""consent of School"", ""Type"": ""Permission""}], ""Replacements"": []}"
2642,LA 7033 History and Theory III (3) - Modern Campus Catalog™,3,LA,7033,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""LA 7023"", ""Type"": ""Class""}, {""Requirement"": ""consent of School"", ""Type"": ""Permission""}], ""Replacements"": []}"
2643,LA 7032 Special Topics in Landscape Architecture Media (3) - Modern Campus Catalog™,3,LA,7032,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Course may be taken for 6 hours of credit when topics vary."", ""6 hrs. studio.""], ""Prerequisites"": [{""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2644,LA 7031 Water Systems (6) - Modern Campus Catalog™,6,LA,7031,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""12 hrs. studio.""], ""Prerequisites"": [{""Requirement"": ""LA 7021"", ""Type"": ""Class""}, {""Requirement"": ""consent of the school"", ""Type"": ""Permission""}], ""Replacements"": []}"
2645,LA 7024 Ecology and Technology II (3) - Modern Campus Catalog™,3,LA,7024,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""1 hr. lecture; 4 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""LA 7014"", ""Type"": ""Class""}, {""Requirement"": ""consent of School"", ""Type"": ""Permission""}], ""Replacements"": []}"
2646,LA 7023 History and Theory II (3) - Modern Campus Catalog™,3,LA,7023,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""LA 7013"", ""Type"": ""Class""}, {""Requirement"": ""consent of School"", ""Type"": ""Permission""}], ""Replacements"": []}"
2647,LA 7021 Site Systems II (6) - Modern Campus Catalog™,6,LA,7021,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""12 hrs. studio.""], ""Prerequisites"": [{""Requirement"": ""LA 7011"", ""Type"": ""Class""}, {""Requirement"": ""consent of the school"", ""Type"": ""Permission""}], ""Replacements"": []}"
2648,LA 7014 Ecology and Technology I (3) - Modern Campus Catalog™,3,LA,7014,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""2 hrs. lecture, 2 hrs. lab.""], ""Prerequisites"": [{""Requirement"": ""consent of School"", ""Type"": ""Permission""}], ""Replacements"": []}"
2649,LA 7013 History and Theory I (3) - Modern Campus Catalog™,3,LA,7013,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""consent of School"", ""Type"": ""Permission""}], ""Replacements"": []}"
2650,LA 7011 Site Systems I (6) - Modern Campus Catalog™,6,LA,7011,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""12 hrs. studio.""], ""Prerequisites"": [{""Requirement"": ""consent of the school"", ""Type"": ""Permission""}], ""Replacements"": []}"
2651,LA 5301 The Practice of Landscape Architecture (3) - Modern Campus Catalog™,3,LA,5301,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""LA 3302"", ""Type"": ""Class""}, {""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2652,LA 5201 Research Seminar (3) - Modern Campus Catalog™,3,LA,5201,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2653,LA 5002 Landscape Design VIII: Capstone Project (6) - Modern Campus Catalog™,6,LA,5002,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""12 hrs. studio.""], ""Prerequisites"": [{""Requirement"": [""LA 4008"", ""LA 5001"", ""LA 5201""], ""Type"": ""Class""}], ""Replacements"": []}"
2654,LA 5001 Landscape Design VII: Urban Landscape Design (6) - Modern Campus Catalog™,6,LA,5001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Required field trip. Students are responsible for paying travel expenses associated with the course.""], ""Prerequisites"": [{""Requirement"": [""LA 4003"", ""LA 4201"", ""LA 4301""], ""Type"": ""Class""}], ""Replacements"": []}"
2655,LA 4505 Special Studies in Landscape Architecture (1-2) - Modern Campus Catalog™,2,LA,4505,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""consent of School director"", ""Type"": ""Permission""}], ""Replacements"": []}"
2656,LA 4504 Advanced Elective in Landscape Architecture (3) - Modern Campus Catalog™,3,LA,4504,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2661,LIS 4900 Special Topics in Library & Information Science (3) - Modern Campus Catalog™,3,LIS,4900,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 6 sem. hrs. of credit when topics vary with department approval.""], ""Prerequisites"": [], ""Replacements"": []}"
2675,LIS 2001 Introduction to Information Technologies (3) - Modern Campus Catalog™,3,LIS,2001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""CSC 1100""], ""Type"": ""Potential""}, {""Replacement"": [""EXST 2000""], ""Type"": ""Potential""}, {""Replacement"": [""ISDS 1100""], ""Type"": ""Potential""}]}"
2676,LIS 2000 Introduction to Information & Society (3) - Modern Campus Catalog™,3,LIS,2000,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": []}"
2678,LIS 1000 Information Literacy and Critical Analysis (3) - Modern Campus Catalog™,3,LIS,1000,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": []}"
2679,LING 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,LING,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2680,LING 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,LING,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2687,LING 7714 Topics in Sociolinguistics (3) - Modern Campus Catalog™,3,LING,7714,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2693,LING 4720 Second Language Acquisition (3) - Modern Campus Catalog™,3,LING,4720,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""ENGL 4720""], ""Type"": ""True""}]}"
2700,LING 4603 Applied Spanish Linguistics (3) - Modern Campus Catalog™,3,LING,4603,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2701,LING 4602 Spanish Phonetics (3) - Modern Campus Catalog™,3,LING,4602,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2706,LING 4015 Advanced French Phonetics (3) - Modern Campus Catalog™,3,LING,4015,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2707,LING 4014 Introduction to French Linguistics (3) - Modern Campus Catalog™,3,LING,4014,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2708,LING 4011 Topics in Advanced Logic (3) - Modern Campus Catalog™,3,LING,4011,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""PHIL 4010"", ""LING 4010""], ""Type"": ""Class""}], ""Replacements"": []}"
2709,LING 4010 Symbolic Logic II (3) - Modern Campus Catalog™,3,LING,4010,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2710,LING 4005 Structure of the Spanish Language (3) - Modern Campus Catalog™,3,LING,4005,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2711,LING 4004 The North American Indians (3) - Modern Campus Catalog™,3,LING,4004,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""ANTH 4004""], ""Type"": ""True""}]}"
2712,LING 4001 History of the French Language (3) - Modern Campus Catalog™,3,LING,4001,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2713,LING 3720 Methods for Teaching English as a Second Language (3) - Modern Campus Catalog™,3,LING,3720,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2714,LING 3716 Dialects of English (3) - Modern Campus Catalog™,3,LING,3716,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2715,LING 3341 African American English (3) - Modern Campus Catalog™,3,LING,3341,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2716,LING 3310 Historical Perspectives on Language Issues (3) - Modern Campus Catalog™,3,LING,3310,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2717,LING 3280 Cajun French Culture (3) - Modern Campus Catalog™,3,LING,3280,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2718,LING 3260 Structure of Louisiana French (3) - Modern Campus Catalog™,3,LING,3260,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2720,LING 3080 French Culture and Civilization (3) - Modern Campus Catalog™,3,LING,3080,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2721,LING 3060 Introduction to Anthropological Linguistics (3) - Modern Campus Catalog™,3,LING,3060,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2722,"LING 2716 Language Diversity, Society, & Power (3) - Modern Campus Catalog™",3,LING,2716,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""ENGL 2716""], ""Type"": ""Potential""}]}"
2723,LING 2710 Descriptive Grammar of English (3) - Modern Campus Catalog™,3,LING,2710,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2724,LING 2050 Introduction to Language (3) - Modern Campus Catalog™,3,LING,2050,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""This is an Integrative Learning Core (ILC) course that awards general education credit.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""COMD 2050""], ""Type"": ""Potential""}]}"
2725,LING 2010 Symbolic Logic (3) - Modern Campus Catalog™,3,LING,2010,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2726,LIBA 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,LIBA,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""“S�/�U� grading""], ""Prerequisites"": [{""Requirement"": ""consent of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2727,LIBA 7990 Independent Study (1-3) - Modern Campus Catalog™,3,LIBA,7990,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""LIBA 7000""], ""Type"": ""Class""}], ""Other"": [""May be taken for a max. of 6 sem. hrs. of credit.""], ""Prerequisites"": [{""Requirement"": ""consent of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2728,LIBA 7950 Special Topics in the Liberal Arts (3) - Modern Campus Catalog™,3,LIBA,7950,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""LIBA 7000"", ""Type"": ""Class""}, {""Requirement"": ""consent of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2729,LIBA 7900 Liberal Arts: Themes and Commonalities (3) - Modern Campus Catalog™,3,LIBA,7900,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2730,LIBA 7000 Liberal Arts: Methods of Inquiry (3) - Modern Campus Catalog™,3,LIBA,7000,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2731,LHRD 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,LHRD,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""“S�/�U�grading.""], ""Prerequisites"": [{""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2733,LHRD 8900 Research Problems (1-6) - Modern Campus Catalog™,6,LHRD,8900,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Basic graduate-level statistics course."", ""May be taken for a max. of 6 sem. hrs. of credit.""], ""Prerequisites"": [{""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2734,LHRD 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,LHRD,,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""“S�/�U�grading.""], ""Prerequisites"": [{""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2736,LHRD 7923 Advanced Mixed Methods Research (3) - Modern Campus Catalog™,3,LHRD,7923,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""ELRC 7006"", ""LHRD 7921""], ""Type"": ""Class""}], ""Replacements"": []}"
2740,LHRD 7871 Research and Theory in Human Resource Development (3) - Modern Campus Catalog™,3,LHRD,7871,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2742,LHRD 7805 Seminar in Leadership & Human Resource Development (1-6) - Modern Campus Catalog™,6,LHRD,7805,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 6 sem. hrs. credit when topics vary.""], ""Prerequisites"": [], ""Replacements"": []}"
2743,LHRD 7803 Independent Study in Leadership & Human Resource Development (1-3) - Modern Campus Catalog™,3,LHRD,7803,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""May be taken for a max. of 3 sem. hrs. credit when topics vary.""], ""Prerequisites"": [{""Requirement"": ""Permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2744,LHRD 7801 Current Problems and Issues in Leadership & Human Resource Development (1-3) - Modern Campus Catalog™,3,LHRD,7801,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2745,LHRD 7733 Practicum in Leadership Development (1-6) - Modern Campus Catalog™,6,LHRD,7733,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""LHRD 7723"", ""LHRD 7724"", ""LHRD 7725"", ""LHRD 7575"", ""LHRD 7727"", ""LHRD 7731""], ""Type"": ""Class""}], ""Replacements"": []}"
2746,LHRD 7731 Current Topics in Leadership Development (3) - Modern Campus Catalog™,3,LHRD,7731,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""LHRD 7723"", ""LHRD 7724"", ""LHRD 7725"", ""LHRD 7575"", ""LHRD 7727""], ""Type"": ""Class""}], ""Replacements"": []}"
2749,LHRD 7724 Determinant Leadership & Individual Development (3) - Modern Campus Catalog™,3,LHRD,7724,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""LHRD 7723"", ""Type"": ""Class""}, {""Requirement"": ""Permission of instructor"", ""Type"": ""Permission""}], ""Replacements"": []}"
2751,LHRD 7705 Psychological Tests and Measures in Leadership & Human Resource Development (3) - Modern Campus Catalog™,3,LHRD,7705,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""ELRC 7006"", ""ELRC 7016""], ""Type"": ""Class""}], ""Replacements"": []}"
2756,MATH 4040 Short-term Actuarial Mathematics I (3) - Modern Campus Catalog™,3,MATH,4040,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2757,MATH 4039 Introduction to Topology (3) - Modern Campus Catalog™,3,MATH,4039,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 2057"", ""MATH 2058""], ""Type"": ""Class""}], ""Replacements"": []}"
2758,MATH 4038 Mathematical Methods in Engineering (3) - Modern Campus Catalog™,3,MATH,4038,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 2065"", ""MATH 2070"", ""MATH 2090""], ""Type"": ""Class""}, {""Requirement"": [""MATH 2057"", ""MATH 2058""], ""Type"": ""Class""}], ""Replacements"": []}"
2759,MATH 4036 Complex Variables (3) - Modern Campus Catalog™,3,MATH,4036,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 2057"", ""MATH 2058""], ""Type"": ""Class""}], ""Replacements"": []}"
2760,MATH 4035 Advanced Calculus of Several Variables (3) - Modern Campus Catalog™,3,MATH,4035,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2761,MATH 4032 Advanced Calculus II (3) - Modern Campus Catalog™,3,MATH,4032,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""MATH 4031"", ""Type"": ""Class""}], ""Replacements"": []}"
2762,MATH 4031 Advanced Calculus I (3) - Modern Campus Catalog™,3,MATH,4031,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 2057"", ""MATH 2058""], ""Type"": ""Class""}, {""Requirement"": [""MATH 2085"", ""MATH 2090""], ""Type"": ""Class""}], ""Replacements"": []}"
2763,MATH 4027 Differential Equations (3) - Modern Campus Catalog™,3,MATH,4027,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 2057"", ""MATH 2058""], ""Type"": ""Class""}, {""Requirement"": [""MATH 2085"", ""MATH 2090""], ""Type"": ""Class""}], ""Replacements"": []}"
2764,MATH 4025 Optimization Theory and Applications (3) - Modern Campus Catalog™,3,MATH,4025,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 2085"", ""MATH 2090""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 2057""], ""Type"": ""Class""}, {""Requirement"": [""MATH 2058""], ""Type"": ""Class""}], ""Replacements"": []}"
2765,MATH 4024 Mathematical Models (3) - Modern Campus Catalog™,3,MATH,4024,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 2085"", ""MATH 2090""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Class""}], ""Replacements"": []}"
2766,MATH 4023 Applied Algebra (3) - Modern Campus Catalog™,3,MATH,4023,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 2085"", ""MATH 2090""], ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""MATH 4200""], ""Type"": ""Potential""}]}"
2767,MATH 4020 Capstone Course (3) - Modern Campus Catalog™,3,MATH,4020,"{""Alternative-reqs"": [{""Requirement"": ""Permission of the department"", ""Type"": ""Permission""}], ""Corequisites"": [], ""Other"": [""Students should be within two semesters of completing the requirements for a mathematics major""], ""Prerequisites"": [{""Requirement"": ""A 4000-level mathematics course with a grade of C or better"", ""Type"": ""Class""}], ""Replacements"": []}"
2768,MATH 4019 Calculus Internship Capstone (2) - Modern Campus Catalog™,2,MATH,4019,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2770,MATH 3903 Methods of Problem Solving (2) - Modern Campus Catalog™,2,MATH,3903,"{  ""Alternative-reqs"": [{""Requirement"": ""consent of the department"", ""Type"": ""Permission""}],  ""Corequisites"": [],  ""Other"": [""Pass-fail grading. May be taken for a max. of 6 hrs. of credit when topics vary.""],  ""Prerequisites"": [    {""Requirement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Class""},    {""Requirement"": [""MATH 2070"", ""MATH 2085"", ""MATH 2090""], ""Type"": ""Class""}  ],  ""Replacements"": []}"
2771,MATH 3355 Probability (3) - Modern Campus Catalog™,3,MATH,3355,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 2057"", ""MATH 2058""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""EE 3150""], ""Type"": ""Potential""}]}"
2772,MATH 3050 Interest Theory (5) - Modern Campus Catalog™,5,MATH,3050,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Class""}], ""Replacements"": []}"
2773,MATH 3003 Functions & Modeling (3) - Modern Campus Catalog™,3,MATH,3003,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""SCI 2011"", ""SCI 2012""], ""Type"": ""Class""}], ""Replacements"": []}"
2774,MATH 3002 Mathematics Classroom Presentations (2) - Modern Campus Catalog™,2,MATH,3002,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""SCI 2010"", ""SCI 2012""], ""Type"": ""Class""}], ""Replacements"": []}"
2775,MATH 2999 Introductory Research Experience (1-3) - Modern Campus Catalog™,3,MATH,2999,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""Permission of department"", ""Type"": ""Permission""}], ""Replacements"": []}"
2776,MATH 2203 Measurement: Proportional and Algebraic Reasoning (3) - Modern Campus Catalog™,3,MATH,2203,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""EDCI 3125""], ""Type"": ""Class""}], ""Other"": [""Professional Practice I Block, 12 sem. hrs. of mathematics including, MATH 1201, and MATH 1202, and concurrent enrollment in, EDCI 3125,., Mathematics content course designed to be integrated in Praxis II with the principles and structures of mathematical reasoning applied to the grades 1-6 classroom., 2 hrs. lecture; 2 hrs. lab/field experience (as part of Professional Practice II Block).""], ""Prerequisites"": [], ""Replacements"": []}"
2777,MATH 2090 Elementary Differential Equations and Linear Algebra (4) - Modern Campus Catalog™,4,MATH,2090,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": ""MATH 1552"", ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""MATH 2065""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 2070""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 2085""], ""Type"": ""Potential""}]}"
2778,MATH 2085 Linear Algebra (3) - Modern Campus Catalog™,3,MATH,2085,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 1431"", ""MATH 1530"", ""MATH 1550"", ""MATH 1551""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""MATH 2090""], ""Type"": ""Potential""}]}"
2779,MATH 2070 Mathematical Methods in Engineering (4) - Modern Campus Catalog™,4,MATH,2070,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""MATH 2065""], ""Type"": ""Potential""}, {""Replacement"": [""MATH 2090""], ""Type"": ""Potential""}]}"
2780,MATH 2065 Elementary Differential Equations (3) - Modern Campus Catalog™,3,MATH,2065,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Class""}], ""Replacements"": [{""Replacement"": [""MATH 2070"", ""MATH 2090""], ""Type"": ""True""}]}"
2781,MATH 2060 Technology Lab (1) - Modern Campus Catalog™,1,MATH,2060,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 2057"", ""MATH 2058""], ""Type"": ""Class""}], ""Other"": [""Students are encouraged to enroll in MATH 2057 and MATH 2060 concurrently.""], ""Prerequisites"": [], ""Replacements"": []}"
2782,MATH 2058 HONORS: Multidimensional Calculus (3) - Modern Campus Catalog™,3,MATH,2058,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [""Same as MATH 2057, with special honors emphasis for qualified students.""], ""Prerequisites"": [], ""Replacements"": [{""Replacement"": [""MATH 2057""], ""Type"": ""True""}]}"
2783,MATH 2057 Multidimensional Calculus (3) - Modern Campus Catalog™,3,MATH,2057,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Class""}], ""Replacements"": []}"
2784,MATH 2035 Mathematical Foundations of Data Science (3) - Modern Campus Catalog™,3,MATH,2035,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2785,MATH 2030 Discrete Dynamical Systems (3) - Modern Campus Catalog™,3,MATH,2030,"{""Alternative-reqs"": [], ""Corequisites"": [{""Requirement"": [""MATH 1552"", ""MATH 1553""], ""Type"": ""Class""}], ""Other"": [], ""Prerequisites"": [], ""Replacements"": []}"
2786,MATH 2025 Linear Algebra and Wavelets (3) - Modern Campus Catalog™,3,MATH,2025,"{""Alternative-reqs"": [], ""Corequisites"": [], ""Other"": [], ""Prerequisites"": [{""Requirement"": [""MATH 1550"", ""MATH 1551""], ""Type"": ""Class""}], ""Replacements"": []}"
