ID,course title,Credit hours,course ID,class code,preReqs
3625,CHE 4480 Technical Leadership in Chemical Engineering (3) - Modern Campus Catalog™,3,CHE,4480,Senior standing and consent of instructor. Reserved for chemical engineering students; open to others with permission of department.
3626,CHE 4425 Colloids and Interfacial Engineering (3) - Modern Campus Catalog™,3,CHE,4425,"a grade of “C” or better in,CHE 2172,or equivalent."
3627,CHE 4420 Special Topics in Chemical Engineering Science (3) - Modern Campus Catalog™,3,CHE,4420,
3628,CHE 4410 Special Topics in Chemical Engineering Design (3) - Modern Campus Catalog™,3,CHE,4410,
3629,CHE 4285 Principles of High Polymers (3) - Modern Campus Catalog™,3,CHE,4285,"a grade of “C” or better in,CHE 2172,and,CHEM 3492,."
3630,CHE 4275 Electrochemical Engineering (3) - Modern Campus Catalog™,3,CHE,4275,"a grade of “C” or better in,CHE 3102,or equivalent."
3631,CHE 4272 Chemical Processing of Nanomaterials (3) - Modern Campus Catalog™,3,CHE,4272,"a grade of “C” or better in,CHE 3102,or equivalent introductory course in transport science."
3632,CHE 4270 Processing of Advanced Materials (3) - Modern Campus Catalog™,3,CHE,4270,"a grade of “C” or better in,CHE 3102,or equivalent transport course."
3633,CHE 4263 Environmental Chemodynamics (3) - Modern Campus Catalog™,3,CHE,4263,"a grade of “C” or better in,CHE 3102,or equivalent introductory course in transport science."
3634,CHE 4260 Biochemical Engineering (3) - Modern Campus Catalog™,3,CHE,4260,"credit with a grade of “C” or better in,CHE 2176,or equivalent."
3635,CHE 4253 Introduction to Industrial Pollution Control (3) - Modern Campus Catalog™,3,CHE,4253,"a grade of “C” or better in,CHE 3102,or equivalent introductory course in transport science."
3636,CHE 4230 Advanced Process Control Systems (3) - Modern Campus Catalog™,3,CHE,4230,"CHE 4198,or consent of instructor."
3637,CHE 4222 Chemical Engineering Project II (2) - Modern Campus Catalog™,2,CHE,4222,"CHE 4221,Not open to graduate students.,6 hrs. lab."
3638,CHE 4221 Chemical Engineering Project I (1) - Modern Campus Catalog™,1,CHE,4221,"a grade of “C” or better in,CHE 2171,,,CHE 2172,, and,CHE 2176,, GPA of at least 2.8 (in CHE) and consent of instructor.,Not open to graduate students.,3 hrs. lab."
3639,CHE 4220 Genetic Engineering (3) - Modern Campus Catalog™,3,CHE,4220,"a grade of “C” or better in,CHE 2171,or,BE 1252,(or equivalent) and,BIOL 1201,.,Designed for engineers with little or no experience in the biological sciences."
3640,CHE 4210 Industrial Catalysis (3) - Modern Campus Catalog™,3,CHE,4210,"credit with a grade of “C” or better or registration in,CHE 3190,."
3641,CHE 4198 Process Dynamics (3) - Modern Campus Catalog™,3,CHE,4198,"A grade of “C” or better in,CHE 3190,."
3642,CHE 4172 Process Design (4) - Modern Campus Catalog™,4,CHE,4172,"CHE 4151,and credit or registration in,CHE 4198,.,3 hrs. lecture; 3 hrs. lab."
3643,CHE 4162 Unit Operations Laboratory (3) - Modern Campus Catalog™,3,CHE,4162,"a grade of “C” or better in,CHE 3104,and credit or registration in,CHE 4151,.,1 hr. lecture; 6 hrs. lab."
3644,CHE 4151 Unit Operations Design (4) - Modern Campus Catalog™,4,CHE,4151,"a grade of “C” or better in,CHE 3102,and,CHE 3171,.,3 hrs. lecture; 3 hrs. lab."
3645,CHE 3911 Honors Independent Research II (3) - Modern Campus Catalog™,3,CHE,3911,"A grade of “C” or better in,CHE 3910,, an overall GPA of at least 3.0, and consent of instructor.,Midterm presentation, final presentation, final written report, and poster presentation at a recognized scientific event or contribution to a scientific manuscript required. Credit will not be given for both this course and,CHE 3901,."
3646,CHE 3910 Honors Independent Research I (3) - Modern Campus Catalog™,3,CHE,3910,"A grade of “C” or better in,CHE 2171,and,CHE 2176,, an overall GPA of at least 3.0, and consent of instructor.,Midterm presentation, final presentation, and final written report required. Credit will not be given for both this course and,CHE 3900,."
3647,CHE 3901 Independent Research II (3) - Modern Campus Catalog™,3,CHE,3901,"A grade of “C” or better in,CHE 3900,, an overall GPA of at least 3.0, and consent of instructor.,Midterm presentation, final presentation, final written report, and poster presentation at a recognized scientific event or contribution to a scientific manuscript required. Credit will not be given for both this course and,CHE 3911,."
3648,CHE 3900 Independent Research I (3) - Modern Campus Catalog™,3,CHE,3900,"A grade of “C” or better in,CHE 2171,and,CHE 2176,, an overall GPA of at least 3.0, and consent of instructor.,Midterm presentation, final presentation, and final written report required. Credit will not be given for both this course and,CHE 3910,."
3649,CHE 3410 Sustainability in Chemical Engineering (3) - Modern Campus Catalog™,3,CHE,3410,"a grade of “C” or better in,CHE 2172,."
3650,CHE 3249 Co-op in the Chemical Engineering Industry (3) - Modern Campus Catalog™,3,CHE,3249,"a grade of “C” or better in,CHE 2171,and consent of instructor.,Pass/fail grading.,A minimum of 13 weeks of full-time employment (520 hrs. min) with a company in the chemical engineering related industry working in a chemical engineering capacity and participating in the ChE Co-op Program. (CHE 3249 must be taken the semester after the completion of the co-op assignment.)"
3651,CHE 3190 Chemical Reaction Engineering (3) - Modern Campus Catalog™,3,CHE,3190,"a grade of “C” or better in,CHE 3173,and,CHEM 3492,and a grade of “C” or better or registration in,CHE 3102,.,Credit will not be given for btoh this course and,CHE 3100,."
3652,CHE 3173 Heterogeneous Equilibrium (3) - Modern Campus Catalog™,3,CHE,3173,"a grade of “C” or better in,CHE 2172,and,CHE 2176,."
3653,CHE 3171 Introduction to Design and Process Safety (3) - Modern Campus Catalog™,3,CHE,3171,"CHE 2176,and credit with a grade of “C” or better or registration in,CHE 3101,and,CHE 3173,."
3654,CHE 3102 Transport Sciences: Heat and Mass Transfer (4) - Modern Campus Catalog™,4,CHE,3102,"A grade of “C” or better in,CHE 2176,and,CHE 3101,."
3655,CHE 3104 Engineering Measurements Laboratory (3) - Modern Campus Catalog™,3,CHE,3104,"a grade of “C” or better in,CHE 2176,and credit with a grade of “C” or better or registration in,CHE 3102,and,CHE 3173,.,2 hrs. lecture; 3 hrs. lab."
3656,CHE 3100 Chemical Equilibrium and Kinetics of Environmental Processes (3) - Modern Campus Catalog™,3,CHE,3100,"CHEM 2060,;,EVEG 2000,.,Not open to chemical engineering majors."
3657,CHE 3101 Transport Sciences: Momentum Transfer (3) - Modern Campus Catalog™,3,CHE,3101,"A grade of “C” or better,CHE 2171,, credit with a grade of “C” or better or registration in,CHE 2176,, and a grade of “C” or better in,BIOL 1201,,,CHEM 1201,,,CHEM 1202,,,MATH 1550,,,MATH 1552,,,MATH 2057,,,MATH 2090,,,PHYS 2110,and,PHYS 2113,."
3658,CHE 2176 Numerical Methods and Programming for Chemical Engineers (4) - Modern Campus Catalog™,4,CHE,2176,"a grade of “C” or better,CHE 2171,and a grade of “C” or better in,BIOL 1201,,,CHEM 1201,,,CHEM 1202,,,MATH 1550,,,MATH 1552,,,MATH 2090,and,PHYS 2110,and,PHYS 2113,.,3 hrs. lecture; 3 hrs. lab"
3659,CHE 2171 Chemical Engineering Fundamentals: Material and Energy Balances (4) - Modern Campus Catalog™,4,CHE,2171,"MATH 1550,,,CHEM 1202,, and,CHE 1100,.,3 hrs. lecture; 3 hrs. lab."
3660,CHE 2172 Chemical Engineering Thermodynamics (3) - Modern Campus Catalog™,3,CHE,2172,"a grade of “C” or better in,CHE 2171,and a grade of “C” or better in,BIOL 1201,,,CHEM 1201,,,CHEM 1202,,,MATH 1550,,,MATH 1552,,,MATH 2090,,,PHYS 2110,, and,PHYS 2113,."
3661,CHE 1100 Introduction to Chemical Engineering (1) - Modern Campus Catalog™,1,CHE,1100,
3662,CE 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,CE,,“S”/”U”grading.
3663,BIOL 1201 Biology for Science Majors I (3) - Modern Campus Catalog™,3,BIOL,1201,"minimum ACT composite of 23 or credit or registration in,MATH 1022,,,MATH 1023,,,MATH 1431,,,MATH 1530,,,MATH 1550,, or,MATH 1551,.,Credit will not be given for both this course and,BIOL 1001,."
3664,CE 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,CE,,“S”/”U”grading.
3665,CE 7750 Seminar (1) - Modern Campus Catalog™,1,CE,7750,Pass-fail grading.
3666,CE 7740 Master’s Report (3) - Modern Campus Catalog™,3,CE,7740,
3667,CE 7700 Special Topics in Civil Engineering (3) - Modern Campus Catalog™,3,CE,7700,permission of department.
3668,CE 7701 Special Topics in Civil Engineering (3) - Modern Campus Catalog™,3,CE,7701,permission of department.
3669,CE 7672 Pavement Management Systems (3) - Modern Campus Catalog™,3,CE,7672,"CE 3600,or equivalent."
3670,CE 7660 Advanced Pavement Analysis and Design (3) - Modern Campus Catalog™,3,CE,7660,"CE 4670,or consent of the instructor."
3671,CE 7655 Pavement Materials Characterization (4) - Modern Campus Catalog™,4,CE,7655,"CE 3700,or equivalent.,3 hrs. lecture; 3 hrs. lab."
3672,CE 7650 Bituminous Materials and Mixtures (3) - Modern Campus Catalog™,3,CE,7650,"CE 3700,or equivalent.,2 hrs. lecture; 3 hrs. lab."
3673,CE 7645 Transportation Systems Analysis (3) - Modern Campus Catalog™,3,CE,7645,"CE 7610,or equivalent."
3674,CE 7641 Urban Transportation Planning Models (4) - Modern Campus Catalog™,4,CE,7641,"CE 7640,,,ECON 5600,,,EXST 7003,or equivalent.,3 hrs. lecture; 2 hrs. lab."
3675,CE 7640 Urban Transportation Policy and Planning (3) - Modern Campus Catalog™,3,CE,7640,"CE 3600,or equivalent."
3676,CE 7621 Mass Transit Systems (3) - Modern Campus Catalog™,3,CE,7621,"CE 3600,or equivalent."
3677,CE 7615 Advanced Highway Design and Traffic Safety (3) - Modern Campus Catalog™,3,CE,7615,"CE 4600,or consent of instructor."
3678,CE 7610 Traffic Engineering Operations and Control (3) - Modern Campus Catalog™,3,CE,7610,"CE 3600,or equivalent."
3679,CE 7600 Transportation Engineering Data Collection Methods (3) - Modern Campus Catalog™,3,CE,7600,"EXST 7003,or,CE 3600,or equivalent."
3680,CE 7490 Damage Mechanics in Metals and Matrix Composites (3) - Modern Campus Catalog™,3,CE,7490,"CE 7480,and,CE 7485,or equivalent."
3681,CE 7485 Mechanics of Composite Materials (3) - Modern Campus Catalog™,3,CE,7485,"CE 3400,."
3682,CE 7480 Plasticity and Viscoelasticity: Theory and Applications (3) - Modern Campus Catalog™,3,CE,7480,"CE 4440,."
3683,CE 7475 Solid Mechanics (3) - Modern Campus Catalog™,3,CE,7475,"CE 4440,and credit or registration in,MATH 4038,or,MATH 4340,or,ME 4563,."
3684,CE 7460 Theory of Plates (3) - Modern Campus Catalog™,3,CE,7460,"credit or registration in,CE 4440,."
3685,CE 7455 Finite Element Method in Engineering (3) - Modern Campus Catalog™,3,CE,7455,"CE 4450,."
3686,CE 7435 Random Vibrations (3) - Modern Campus Catalog™,3,CE,7435,
3687,CE 7430 Structural Design for Dynamic Loads (3) - Modern Campus Catalog™,3,CE,7430,
3688,CE 7425 Advanced Bridge Engineering (3) - Modern Campus Catalog™,3,CE,7425,
3689,CE 7420 Limit Analysis and Design (3) - Modern Campus Catalog™,3,CE,7420,"credit or registration in,CE 4435,."
3690,CHIN 2002 Intermediate Mandarin Chinese (4) - Modern Campus Catalog™,4,CHIN,2002,"CHIN 2001,.,Native speakers of Chinese will not receive credit for this course."
3691,CHIN 2001 Intermediate Mandarin Chinese (4) - Modern Campus Catalog™,4,CHIN,2001,"CHIN 1102,.,Native speakers of Chinese will not receive credit for this course."
3692,CHIN 1102 Beginning Mandarin Chinese (4) - Modern Campus Catalog™,4,CHIN,1102,"CHIN 1101,.,Native speakers of Chinese will not receive credit for this course."
3693,CHIN 1101 Beginning Mandarin Chinese (4) - Modern Campus Catalog™,4,CHIN,1101,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Native speakers of Chinese will not receive credit for this course."
3694,CFS 8000 Thesis Research (1-12) - Modern Campus Catalog™,2,CFS,8000,"Permission of department.,Pass/Fail grading."
3695,CFS 7905 Independent Readings and Research in CFS (3) - Modern Campus Catalog™,3,CFS,7905,"Permission of department required.,May be taken for a max. of 6 sem. hrs. of credit."
3696,CFS 7090 Research Methods in Child & Family Studies (3) - Modern Campus Catalog™,3,CFS,7090,
3697,CFS 7057 Theories in Family Science (3) - Modern Campus Catalog™,3,CFS,7057,"Also offered as,EDCI 7057,. Credit will not be given for both this course and,EDCI 7057,."
3698,"CFS 7700 Practicum in Child and Family Studies (3, 6) - Modern Campus Catalog™",6,CFS,7700,"Twelve hours from,CFS 7050,,,CFS 7051,,,CFS 7052,,,CFS 7053,,,CFS 7054,,,CFS 7055,,,CFS 7056,,,CFS 7057,, or,CFS 7090,; and permission of department.,Pass/Fail grading.,May be taken twice for up to 6 hours."
3699,CFS 7056 Theories of Child Development (3) - Modern Campus Catalog™,3,CFS,7056,"Also offered as,EDCI 7056,. Credit will not be given for both this course and,EDCI 7056,."
3700,CFS 7055 Human Development (3) - Modern Campus Catalog™,3,CFS,7055,"consent of instructor. Also offered as,EDCI 7055,. Credit will not be given for both this course and,EDCI 7055,.,May be taken for a max. of 6 hrs. of credit when topics vary."
3701,CFS 7054 Child Guidance and Behavior (3) - Modern Campus Catalog™,3,CFS,7054,"See,EDCI 7054,."
3702,CFS 7053 Infant Behavior and Development (3) - Modern Campus Catalog™,3,CFS,7053,"See,EDCI 7053,."
3703,CFS 7052 Topics and Issues in Child and Family Studies (3) - Modern Campus Catalog™,3,CFS,7052,"Also offered as,EDCI 7052,. Credit will not be given for this course and,EDCI 7052,.,May be taken for a max. of 6 sem. hrs. of credit when topics vary."
3704,CFS 7051 The Contemporary Family (3) - Modern Campus Catalog™,3,CFS,7051,"Also offered as,EDCI 7051,. Credit will not be given for this course and,EDCI 7051,."
3705,CFS 7050 Research Seminar in Child and Family Studies (3) - Modern Campus Catalog™,3,CFS,7050,"Consent of instructor.,May be taken for a max. of 6 hrs. credit when topics vary."
3706,CFS 4501 Applied Family Life Coaching Theory (3) - Modern Campus Catalog™,3,CFS,4501,"CFS 4500,. Permission of department required."
3707,CFS 4500 Fundamentals of Family Life Coaching (3) - Modern Campus Catalog™,3,CFS,4500,Permission of department required.
3708,CFS 4091 Reading & Research in Child and Family Studies (3) - Modern Campus Catalog™,3,CFS,4091,"Consent of instructor.,May be taken for a max. of 6 sem. hrs. of credit."
3709,CFS 4070 Special Topics in CFS (3) - Modern Campus Catalog™,3,CFS,4070,"CFS 3055,.,May be taken for a total of 9 semester hours of credit when topics vary. Permission of department required."
3710,CFS 4067 Internship in Child and Family Studies (8) - Modern Campus Catalog™,8,CFS,4067,"CFS 3090,,,CFS 3055,,,CFS 3065,, and,CFS 3067,.,For CFS majors only, senior standing.,2 hrs. lecture; 12 hrs. practicum."
3711,"CFS 4066 Child Life Internship (9,12) - Modern Campus Catalog™",2,CFS,4066,Permission of department.
3712,CFS 4065 Family Life Education (3) - Modern Campus Catalog™,3,CFS,4065,"CFS 2050,;,CFS 2065,; Credit or concurrent enrollment in,CFS 3065,; for CFS majors only or permission of instructor."
3713,CFS 4064 Family Stress Management (3) - Modern Campus Catalog™,3,CFS,4064,"CFS 2050,or,CFS 2065,.,For CFS majors only or permission of instructor."
3714,CFS 4062 Family Finance and Consumer Law (3) - Modern Campus Catalog™,3,CFS,4062,"ECON 2030,or,AGEC 2003,or equivalent."
3715,CFS 4054 Developmental Perspectives on Death and Dying (3) - Modern Campus Catalog™,3,CFS,4054,"CFS 2050,or,SW 2000,or permission of instructor."
3716,CFS 4053 Child Life Theory & Practice (3) - Modern Campus Catalog™,3,CFS,4053,"CFS 3055,or permission of instructor."
3717,CFS 4052 Families: Policy and Law (3) - Modern Campus Catalog™,3,CFS,4052,"POLI 2051,or,POLI 2070,or,HIST 3071,or equivalent.,For CFS majors only or permission of instructor."
3718,CFS 4051 The Adolescent and the Family (3) - Modern Campus Catalog™,3,CFS,4051,"CFS 2050,,,CFS 2065,,,CFS 3055,or equivalent. For CFS majors only or permission of instructor."
3719,CFS 4044 Developmentally Appropriate Play (3) - Modern Campus Catalog™,3,CFS,4044,"CFS 2050,or permission of instructor."
3720,CFS 4009 Human Sciences Research Methods (3) - Modern Campus Catalog™,3,CFS,4009,"See,SW 4009,."
3721,CFS 3091 Reading and Research in Child and Family Studies (1-6) - Modern Campus Catalog™,6,CFS,3091,May be taken for a max. of 6 hrs. of credit.
3722,CFS 3090 Professional Practice and Ethics in Child and Family Studies (2) - Modern Campus Catalog™,2,CFS,3090,"credit or registration in,CFS 3067,.,For majors only."
3723,CFS 3070 Intimate Relationships (3) - Modern Campus Catalog™,3,CFS,3070,
3724,CFS 3067 Field Experience in Child and Family Studies (3) - Modern Campus Catalog™,3,CFS,3067,"CFS 2050,or,CFS 2065,, credit or concurrent enrollment in,CFS 3090,, and credit or concurrent enrollment in,CFS 3055,.,For CFS majors only.,6 hrs. field experience per week."
3725,CFS 3065 Adult-Child Relationships (3) - Modern Campus Catalog™,3,CFS,3065,"CFS 2050,and,CFS 3055,. For CFS majors only or consent of instructor."
3726,CFS 3056 Young Children’s Cognitive and Linguistic Development (3) - Modern Campus Catalog™,3,CFS,3056,"CFS 3055,/,EDCI 3055,.,Credit will not be given for both this course and,EDCI 3056"
3727,CFS 3055 Development of Young Children in Context (4) - Modern Campus Catalog™,4,CFS,3055,"Also offered as,EDCI 3055,.,3 hrs. lecture; 2 hrs. field observations."
3728,CFS 2091 Special Topics in Child and Family Studies (3) - Modern Campus Catalog™,3,CFS,2091,"consent of instructor.,May be taken for a max. of 6 sem. hrs. of credit when topics vary."
3729,CFS 2065 Management of Family Systems and Services (3) - Modern Campus Catalog™,3,CFS,2065,
3730,CFS 2050 Introduction to Family Science (3) - Modern Campus Catalog™,3,CFS,2050,
3731,CFS 1062 Personal Financial Management (3) - Modern Campus Catalog™,3,CFS,1062,
3732,CHEM 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,CHEM,,"6 hrs. of credit in,CHEM 8000,or,CHEM 8900,.,“S”/”U”grading."
3733,CHEM 8900 Procedures and Problems in Chemical Research (1-12) - Modern Campus Catalog™,2,CHEM,8900,"Pass-fail grading.,Open only to students of proven ability or exceptional potential. Students who receive 6 hrs. of credit for,CHEM 8000,cannot obtain more than 9 hrs. of credit in this course."
3734,CHEM 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,CHEM,,"“S”/”U”grading.,Students who receive 6 hrs. of credit for this course cannot obtain more than 9 hrs. of credit for,CHEM 8900,."
3735,CHEM 7901 Speaking of Macromolecules (1) - Modern Campus Catalog™,1,CHEM,7901,"Also offered as,CHE 7901,.,Pass-fail grading."
3736,CHEM 7800 Seminar (1) - Modern Campus Catalog™,1,CHEM,7800,Pass-fail grading.
3737,CHEM 7780 Special Topics in Macromolecular Chemistry (2-3) - Modern Campus Catalog™,3,CHEM,7780,
3738,CHEM 7770 Special Topics in Inorganic Chemistry (2-3) - Modern Campus Catalog™,3,CHEM,7770,
3739,CHEM 7760 Special Topics in Organic Chemistry (2-3) - Modern Campus Catalog™,3,CHEM,7760,
3740,CHEM 7750 Special Topics in Analytical Chemistry (2-3) - Modern Campus Catalog™,3,CHEM,7750,
3741,CHEM 7292 Special Topics in Chemical Physics (2-3) - Modern Campus Catalog™,3,CHEM,7292,
3742,CHEM 7221 Chemical Dynamics and Kinetics (3) - Modern Campus Catalog™,3,CHEM,7221,"CHEM 3491,and,CHEM 3492,."
3743,CHEM 7011 Macromolecular Systems IV (3) - Modern Campus Catalog™,3,CHEM,7011,"CHEM 4011,."
3744,CHEM 7010 Macromolecular Systems III (3) - Modern Campus Catalog™,3,CHEM,7010,"CHEM 4010,."
3745,CHEM 6691 Seminar in Current Developments in Chemistry (1-3) - Modern Campus Catalog™,3,CHEM,6691,"CHEM 1202,or,CHEM 1422,or equivalent."
3746,CHEM 6003 Laboratory Methods for Teachers (3) - Modern Campus Catalog™,3,CHEM,6003,"For elementary and middle school teachers.,1 hr. lecture; 6 hrs. lab."
3747,CHEM 6002 Chemical Principles for Teachers (3) - Modern Campus Catalog™,3,CHEM,6002,For elementary and middle school teachers.
3748,CHEM 6001 Chemistry Instruction Through Demonstration and Experiments (3) - Modern Campus Catalog™,3,CHEM,6001,"one year of college chemistry.,2 hrs. lecture; 3 hrs. lab."
3749,CHEM 4597 Introduction to Statistical Thermodynamics (3) - Modern Campus Catalog™,3,CHEM,4597,"CHEM 3491,,,CHEM 3492,and,MATH 2057,."
3750,CHEM 4596 Chemical Thermodynamics (3) - Modern Campus Catalog™,3,CHEM,4596,"CHEM 3491,,,CHEM 3492,, and,MATH 2057,."
3751,CHEM 4594 Introduction to Quantum Chemistry (3) - Modern Campus Catalog™,3,CHEM,4594,"CHEM 3491,,,CHEM 3492,and,MATH 2057,."
3752,CHEM 4581 Introduction to Mathematical Chemistry (3) - Modern Campus Catalog™,3,CHEM,4581,"MATH 2057,and credit or registration in,CHEM 3491,."
3753,CHEM 4571 Organometallic Chemistry (3) - Modern Campus Catalog™,3,CHEM,4571,"CHEM 3570,, credit or registration in,CHEM 3490,or,CHEM 3491,or,CHEM 3492,or,BIOL 4001,."
3754,CHEM 4570 Inorganic Chemistry II (3) - Modern Campus Catalog™,3,CHEM,4570,"CHEM 3570,, credit or registration in,CHEM 3490,or,CHEM 3491,or,CHEM 3492,or,BIOL 4001,."
3755,CHEM 4565 Bioorganic Chemistry (3) - Modern Campus Catalog™,3,CHEM,4565,"CHEM 2262,or,CHEM 2462,."
3756,CHEM 4564 Chemical Synthesis Laboratory (3) - Modern Campus Catalog™,3,CHEM,4564,"CHEM 2364,or,CHEM 2463,, Credit or registration in,CHEM 3570,.,Students registering for laboratory courses in chemistry are charged a laboratory usage deposit on their fee bill.,1 hr. lecture; 6 hrs. lab."
3757,CHEM 4563 Organic Structure Elucidation (3) - Modern Campus Catalog™,3,CHEM,4563,"CHEM 2262,or,CHEM 2462,."
3758,CHEM 4562 Introduction to Organic Synthesis (3) - Modern Campus Catalog™,3,CHEM,4562,"CHEM 2262,or,CHEM 2462,."
3759,CHEM 4561 Structure and Reactivity in Organic Chemistry (3) - Modern Campus Catalog™,3,CHEM,4561,"CHEM 2262,or,CHEM 2462,."
3760,CHEM 4559 Electroanalytical Chemistry (3) - Modern Campus Catalog™,3,CHEM,4559,"CHEM 2001,,,CHEM 2002,, and,CHEM 3490,or,CHEM 3492,or,BIOL 4001,; all courses with a grade of “C” or better."
3761,CHEM 4558 Mass Spectrometry (3) - Modern Campus Catalog™,3,CHEM,4558,"CHEM 2001,and,CHEM 3490,or,CHEM 3491,or,BIOL 4001,; all courses with a grade of “C” or better."
3762,CHEM 4557 Analytical Separations (3) - Modern Campus Catalog™,3,CHEM,4557,"CHEM 2001,,,CHEM 2002,, and,CHEM 3492,; all courses with a grade of “C” or better."
3763,CHEM 4556 Analytical Spectroscopy (3) - Modern Campus Catalog™,3,CHEM,4556,"CHEM 2001,,,CHEM 3490,or,CHEM 3491,or,BIOL 4001,; all courses with a grade of “C” or better."
3764,CHEM 4553 Laboratory in Instrumental Methods of Measurement and Analysis (2) - Modern Campus Catalog™,2,CHEM,4553,"CHEM 4552,.,Laboratory usage deposit.,6 hrs. lab."
3765,CHEM 4552 Instrumental Methods of Measurement and Analysis (3) - Modern Campus Catalog™,3,CHEM,4552,"CHEM 2001,and,CHEM 2002,, and,CHEM 3490,or,CHEM 3491,or,BIOL 4001,; all courses with a grade of “C” or better."
3766,CHEM 4160 Industrial Organic Chemistry (3) - Modern Campus Catalog™,3,CHEM,4160,"CHEM 2262,or,CHEM 2462,."
3767,CHEM 4011 Macromolecular Systems II (3) - Modern Campus Catalog™,3,CHEM,4011,"CHEM 3490,​or,CHEM 3492,or,BIOL 4001,.,2 hrs. lecture; 2 hrs. lab."
3768,CHEM 4150 Environmental Chemistry (3) - Modern Campus Catalog™,3,CHEM,4150,"CHEM 2001,, and,CHEM 2060,or,CHEM 2261,or,CHEM 2461,, and,CHEM 3490,or,CHEM 3492,or,BIOL 4001,."
3769,CHEM 4010 Macromolecular Systems I (3) - Modern Campus Catalog™,3,CHEM,4010,"CHEM 2262,or,CHEM 2462,.,2 hrs. lecture; 2 hrs. lab."
3770,CHEM 4005 Science Research Methods (3) - Modern Campus Catalog™,3,CHEM,4005,
3771,CHEM 4004 Seminar in Teaching Secondary School Science (3) - Modern Campus Catalog™,3,CHEM,4004,
3772,CHEM 4003 Science Teaching in Secondary School III: Instructional Strategies in Science (1) - Modern Campus Catalog™,1,CHEM,4003,
3773,CHEM 3900 Research in Chemistry (1-3) - Modern Campus Catalog™,3,CHEM,3900,"Coreq.:,Credit or registration in,CHEM 3490,OR,CHEM 3491,or,CHEM 3492,or,CHEM 3570,.,May be taken for a max. of 6 sem. hrs. of credit;,no more than 8 sem. hrs. of credit may be earned in,CHEM 2900,and CHEM 3900. By permission of the department. Course requires 3 hours of lab work per credit hour."
3774,CHEM 3570 Inorganic Chemistry I (3) - Modern Campus Catalog™,3,CHEM,3570,"CHEM 2262,or,CHEM 2462,."
3775,CHEM 3493 Physical Chemistry Laboratory (3) - Modern Campus Catalog™,3,CHEM,3493,"PHYS 1209,or,PHYS 2109,;,CHEM 1212,or,CHEM 1431,;,CHEM 3491,and credit or registration in,CHEM 3492,.,1 hr. lecture; 6 hrs. lab."
3776,CHEM 3492 Physical Chemistry II (3) - Modern Campus Catalog™,3,CHEM,3492,"MATH 2057,or,MATH 2090,;,PHYS 1202,or,PHYS 2113,; and,CHEM 1202,or,CHEM 1422,; all 3 courses with a grade of “C” or better."
3777,CMST 2063 Argumentation and Debate (3) - Modern Campus Catalog™,3,CMST,2063,This is an Integrative Learning Core (ILC) course that awards general education credit.
3778,CHEM 3491 Physical Chemistry I (3) - Modern Campus Catalog™,3,CHEM,3491,"MATH 2057,or,MATH 2090,;,PHYS 1202,or,PHYS 2113,; and,CHEM 1202,or,CHEM 1422,; all three courses with a grade of “C” or better."
3779,CMST 2061 Communication for Business and the Professions (3) - Modern Campus Catalog™,3,CMST,2061,"For students in the professional colleges, particularly the E.J. Ourso College of Business."
3780,CMST 2060 Public Speaking (3) - Modern Campus Catalog™,3,CMST,2060,This is an Integrative Learning Core (ILC) course that awards general education credit.
3781,CMST 2042 Performance Studies Production (3) - Modern Campus Catalog™,3,CMST,2042,"Permission of department.,May be taken for a max. 6 sem. hrs. of credit."
3782,CMST 2040 Introduction to Performing Literature (3) - Modern Campus Catalog™,3,CMST,2040,This is an Integrative Learning Core (ILC) course that awards general education credit.
3783,CMST 2020 Rhetoric & Cultural Critique (3) - Modern Campus Catalog™,3,CMST,2020,
3784,CMST 2012 Introduction to Film (4) - Modern Campus Catalog™,4,CMST,2012,"This is an Integrative Learning Core (ILC) course that awards general education credit.,3 hrs. lecture; 3 hrs. lab."
3785,CMST 2010 Interpersonal Communication (3) - Modern Campus Catalog™,3,CMST,2010,This is an Integrative Learning Core (ILC) course that awards general education credit.
3786,CMST 1150 Introduction to Communication Studies (3) - Modern Campus Catalog™,3,CMST,1150,
3787,CMST 1061 Fundamentals of Communication (3) - Modern Campus Catalog™,3,CMST,1061,"[LCCN: CCOM 1013, 2013, 2113, 2213, 2313, Fundamentals of Communication, Public Speaking, Argumentation and Debate, Interpersonal Communication, Business and Professional Communication],This is an Integrative Learning Core (ILC) course that awards general education credit."
3788,CM 9000 Dissertation Research (1-12) - Modern Campus Catalog™,2,CM,9000,“S/U” grading.
3789,CM 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,CM,,“S/U” grading.
3790,CM 7304 Information Technology in Construction (3) - Modern Campus Catalog™,3,CM,7304,
3791,CM 7303 Environmental Life Cycle Assessment (3) - Modern Campus Catalog™,3,CM,7303,"CM 4303,,,EVEG 4154,, or consent of instructor."
3792,CM 7302 Advanced Sustainable Construction (3) - Modern Campus Catalog™,3,CM,7302,"consent of instructor.,Continuation of,CM 4302,."
